"2017-01-01","4:45","4:55","6:17","12:15","15:37","18:10","19:25"
"2017-01-02","4:45","4:55","6:17","12:16","15:38","18:11","19:25"
"2017-01-03","4:46","4:56","6:18","12:16","15:38","18:11","19:26"
"2017-01-04","4:46","4:56","6:18","12:17","15:39","18:12","19:26"
"2017-01-05","4:47","4:57","6:19","12:17","15:39","18:12","19:27"
"2017-01-06","4:47","4:57","6:19","12:17","15:40","18:13","19:27"
"2017-01-07","4:48","4:58","6:19","12:18","15:40","18:13","19:27"
"2017-01-08","4:48","4:58","6:20","12:18","15:40","18:14","19:28"
"2017-01-09","4:48","4:58","6:20","12:19","15:41","18:14","19:28"
"2017-01-10","4:49","4:59","6:21","12:19","15:41","18:15","19:29"
"2017-01-11","4:49","4:59","6:21","12:20","15:42","18:15","19:29"
"2017-01-12","4:50","5:00","6:21","12:20","15:42","18:15","19:29"
"2017-01-13","4:50","5:00","6:22","12:20","15:42","18:16","19:30"
"2017-01-14","4:51","5:01","6:22","12:21","15:43","18:16","19:30"
"2017-01-15","4:51","5:01","6:22","12:21","15:43","18:17","19:30"
"2017-01-16","4:51","5:01","6:22","12:21","15:43","18:17","19:31"
"2017-01-17","4:52","5:02","6:23","12:22","15:44","18:18","19:31"
"2017-01-18","4:52","5:02","6:23","12:22","15:44","18:18","19:31"
"2017-01-19","4:52","5:02","6:23","12:22","15:44","18:18","19:32"
"2017-01-20","4:53","5:03","6:23","12:23","15:44","18:19","19:32"
"2017-01-21","4:53","5:03","6:24","12:23","15:45","18:19","19:32"
"2017-01-22","4:53","5:03","6:24","12:23","15:45","18:19","19:32"
"2017-01-23","4:54","5:04","6:24","12:23","15:45","18:20","19:33"
"2017-01-24","4:54","5:04","6:24","12:24","15:45","18:20","19:33"
"2017-01-25","4:54","5:04","6:24","12:24","15:46","18:20","19:33"
"2017-01-26","4:55","5:05","6:24","12:24","15:46","18:21","19:33"
"2017-01-27","4:55","5:05","6:25","12:24","15:46","18:21","19:33"
"2017-01-28","4:55","5:05","6:25","12:25","15:46","18:21","19:33"
"2017-01-29","4:55","5:05","6:25","12:25","15:46","18:21","19:34"
"2017-01-30","4:55","5:05","6:25","12:25","15:46","18:22","19:34"
